publication_number,patent_citation,publication_date,assignee,title
EP3719231A1,DE8809461U1,1988-10-27,"Schroeter, Ruprecht, 3000 Hannover, De",
EP3719231A1,DE29612810U1,1996-11-14,Rostak Anton,Clinker carrier plate and clinker carrier plate milling device
EP3719231A1,DE202011004626U1,2011-08-18,Rostak-System Gmbh,Cladding element
EP3720002A1,US4996530A,1991-02-26,Hewlett-Packard Company,Statistically based continuous autocalibration method and apparatus
EP3720002A1,US6124818A,2000-09-26,Linear Technology Corporation,Pipelined successive approximation analog-to-digital converters
EP3720002A1,US6583747B1,2003-06-24,Broadcom Corporation,Subranging analog to digital converter with multi-phase clock timing
EP3720002A1,KR100827268B1,2008-05-07,한국전자통신연구원,Multi-bit pipeline analog-to-digital converter having amplifier sharing structure
EP3720002A1,US9503117B2,2016-11-22,"Samsung Electronics Co., Ltd",Semiconductor device comprising analog to digital converters sharing reference capacitor and system on chip comprising the same
EP3720002A1,US9813073B1,2017-11-07,Nxp B.V.,Sub-ranging SAR analog-to-digital converter with meta-stability detection and correction circuitry
EP3722181A1,US3768011A,1973-10-23,W Swain,"Means for measuring magnitude and direction of a direct current or permanent magnet, including clip-on direct current sensing inductor"
EP3722181A1,US4305034A,1981-12-08,Hughes Aircraft Company,Magnetic field intensity measuring device with frequency change indication
EP3722181A1,JPH0831287A,1996-02-02,Matsushita Electric Ind Co Ltd,Safety circuit
EP3722181A1,FR2731974A1,1996-09-27,Robert Jean,Train detection system for railway track section
EP3722181A1,EP2166365A1,2010-03-24,Bombardier Transportation GmbH,Distributed safety monitoring system provided with a safety loop and method of testing such a system
EP3722181A1,EP2369353A2,2011-09-28,EnBW Energie Baden-Württemberg AG,Contact-free current measuring device and consumer energy meter
EP3722181A1,WO2012116824A1,2012-09-07,Phoenix Contact Gmbh & Co. Kg,Electromagnetic relay having a monitored switching position
EP3722181A1,EP3069953A1,2016-09-21,VolkerRail Nederland BV,Relay state monitoring of railway safety relays
EP3722508A2,US2009947A,1935-07-30,B A Corbin & Son Co,Football shoe and cleat
EP3722508A2,US4569422A,1986-02-11,Hoffman Frederick M,Stiff leg attachment for wrecker
EP3722508A2,DE29606934U1,1996-08-14,Spacek Zdenek,Interchangeable lane boundaries
EP3722508A2,US6139250A,2000-10-31,Weldbuilt Body Co. Inc.,"Wheel lift with laterally movable, rotatable swivel arm wheel scoops"
EP3722508A2,FR2785920A1,2000-05-19,Francois Xavier Pozin,IMPROVEMENT OF MOVABLE BARRIER ELEMENTS
EP3722508A2,AT413831B,2006-06-15,Maba Fertigteilind Gmbh,CONCRETE WALL ELEMENT FOR A RESTRAINT SYSTEM ON ROADS
EP3722508A2,EP1421327B1,2010-06-30,Krauss-Maffei Wegmann GmbH & Co. KG,Artillery gun with a heavy weapon arranged on a support vehicle
EP3722508A2,DE102013111269A1,2015-07-23,Krauss-Maffei Wegmann Gmbh & Co. Kg,Supporting arrangement and method for supporting an object
EP3722948A1,US20150345980A1,2015-12-03,Venkitesh Subramanian,Audible Consumption of Content While Traveling to a Destination
EP3722948A1,WO2020081576A1,2020-04-23,Evangelos Simoudis,Systems and methods for personalized ground transportation
EP3722948A1,US7599795B1,2009-10-06,"Smarter Agent, Llc",Mobile location aware search engine and method of providing content for same
EP3722948A1,US7996422B2,2011-08-09,At&T Intellectual Property L.L.P.,System and method for adaptive media playback based on destination
EP3722948A1,US8578259B2,2013-11-05,Microsoft Corporation,Media portability and compatibility for different destination platforms
EP3722948A1,US20100274410A1,2010-10-28,"Gm Global Technology Operations, Inc.",Methods and systems for customizing content for an occupant of a vehicle
EP3722948A1,US20130030645A1,2013-01-31,Panasonic Corporation,Auto-control of vehicle infotainment system based on extracted characteristics of car occupants
EP3722948A1,KR101703144B1,2017-02-06,한국전자통신연구원,Apparatus and method for autonomous driving
EP3722948A1,US10768000B2,2020-09-08,"Microsoft Technology Licensing, Llc",Content presentation based on travel patterns
EP3722948A1,US10139828B2,2018-11-27,"Uber Technologies, Inc.",Autonomous vehicle operated with safety augmentation
EP3722948A1,US10724874B2,2020-07-28,Here Global B.V.,Virtual reality environment responsive to predictive route navigation
EP3722948A1,US20170146354A1,2017-05-25,International Business Machines Corporation,Electric Vehicle Exchange Management
EP3722948A1,KR102003940B1,2019-10-01,엘지전자 주식회사,Autonomous vehicle and control method thereof
EP3722948A1,US11080534B2,2021-08-03,"Lyft, Inc.",Identifying objects for display in a situational-awareness view of an autonomous-vehicle environment
EP3722948A1,US10168167B2,2019-01-01,"Via Transportation, Inc.",Purposefully selecting longer routes to improve user satisfaction
EP3722948A1,DE102017205079A1,2018-09-27,"Ford Global Technologies, Llc",Entertainment device for a self-propelled motor vehicle
EP3722948A1,JP6904211B2,2021-07-14,トヨタ自動車株式会社,Vehicle dispatch system and vehicle dispatch device and vehicle dispatch method used for it
EP3722948A1,US10123078B1,2018-11-06,"Rovi Guides, Inc.",Methods and systems for selecting a media content item for presentation during a trip
EP3723008A1,0,0,0,0
EP3723195A1,US20100279734A1,2010-11-04,Nokia Corporation,Multiprotocol Antenna For Wireless Systems
EP3723195A1,WO2013147823A1,2013-10-03,Intel Corporation,Near field communications (nfc) coil with embedded wireless antenna
EP3723195A1,US20150249485A1,2015-09-03,Apple Inc.,Electronic Device With Near-Field Antennas
EP3723195A1,US20170062913A1,2017-03-02,Bragi GmbH,Antenna for Use in a Wearable Device
EP3723195A1,US10200092B1,2019-02-05,Apple Inc.,Electronic device having multiple antennas with shared structures for near-field communications and non-near-field communications
EP3723195A1,US3963990A,1976-06-15,Communications Satellite Corporation (Comsat),Interference reduction circuit
EP3723195A1,US5017878A,1991-05-21,Nave Mark J,Measuring and limiting EMI with a differential mode rejection network
EP3723195A1,US4849685A,1989-07-18,Nave Mark J,Measuring and limiting EMI with a differential mode rejection network
EP3723195A1,US6717485B2,2004-04-06,"Hewlett-Packard Development Company, L.P.",Interference signal decoupling using a board-level EMI shield that adheres to and conforms with printed circuit board component and board surfaces
EP3723195A1,DE602005027813D1,2011-06-16,Oticon As,HEARING DEVICE WITH ANTENNA FOR RECEIVING AND SENDING ELECTROMAGNETIC SIGNALS AND ABSORBING BATTERY
EP3723195A1,JP4922347B2,2012-04-25,株式会社東芝,Composite antenna and communication device using the same
EP3723195A1,US8125291B2,2012-02-28,"Virginia Tech Intellectual Properties, Inc.",Electromagnetic interference noise separator
EP3723195A1,US8564439B2,2013-10-22,The University Of Kansas,Microstrip antenna for RFID device
EP3723195A1,EP2458674A3,2014-04-09,GN ReSound A/S,An antenna system for a hearing aid
EP3723195A1,WO2015004807A1,2015-01-15,株式会社 東芝,Electronic device
EP3723195A1,JP2015032928A,2015-02-16,株式会社東芝,Biological communication device
EP3723195A1,US9197986B1,2015-11-24,"Nxp, B.V.",Electromagnetic induction radio
EP3723195A1,EP3158667B1,2018-08-15,Koninklijke Philips N.V.,Body coupled communication device
EP3723195A1,US9390603B2,2016-07-12,"Checkpoint Systems, Inc.",Dual EAS-RFID security tag
EP3723195A1,US9866966B2,2018-01-09,Fender Musical Instruments Corporation,Wireless audio system
EP3723195A1,US9577348B2,2017-02-21,Nxp B.V.,Combination antenna
EP3723195A1,US9819097B2,2017-11-14,Nxp B.V.,Antenna system
EP3723195A1,US9866282B2,2018-01-09,Bragi GmbH,Magnetic induction antenna for use in a wearable device
EP3723195A1,US10320086B2,2019-06-11,Nxp B.V.,Near-field electromagnetic induction (NFEMI) antenna
EP3723195A1,US10347973B2,2019-07-09,Nxp B.V.,Near-field electromagnetic induction (NFEMI) antenna
EP3723195A1,CN110574231B,2021-08-17,阿莫技术有限公司,Loop antenna and earphone module with same
EP3723195A1,US10978791B2,2021-04-13,Nxp B.V.,Combination antenna
EP3731549A1,US20030100274A1,2003-05-29,Sendo International Limited,Wireless Headset-Based Communication
EP3731549A1,US20090154739A1,2009-06-18,Samuel Zellner,Systems and methods employing multiple individual wireless earbuds for a common audio source
EP3731549A1,EP2871857A1,2015-05-13,Oticon A/s,A binaural hearing assistance system comprising two wireless interfaces
EP3731549A1,WO2018172814A1,2018-09-27,"Saronikos Trading And Services, Unipessoal Lda","Device, system, and method for delivering and relaying an audio signal"
EP3731549A1,US8879751B2,2014-11-04,"Voyetra Turtle Beach, Inc.",Gaming headset with programmable audio paths
EP3731549A1,US10057680B2,2018-08-21,"Voyetra Turtle Beach, Inc.",Dual-radio gaming headset
EP3731549A1,US9191988B2,2015-11-17,Qualcomm Incorporated,Smart pairing using bluetooth technology
EP3731549A1,TWI517691B,2016-01-11,美商微晶片科技公司,A system to deliver prioritized game audio wirelessly with a minimal latency
EP3731549A1,US9980189B2,2018-05-22,Bragi GmbH,Diversity bluetooth system and method
EP3733399A1,US4020251A,1977-04-26,Phillips Petroleum Company,"1,3-Cyclodiene-acyclic conjugated diene copolymers"
EP3733399A1,JPH0974273A,1997-03-18,Nippon Denkai Kk,Copper plated laminated board for printed circuit board and adhesive agent used therefor
EP3733399A1,US6699941B1,2004-03-02,Kraton Polymers U.S. Llc,Block copolymer
EP3733559A1,FR2461664A1,1981-02-06,Oheix Michel,Refuse collecting vehicle operating in limited space - is fitted with hoist carrying grab to unload refuse into top opening in bin
EP3733559A1,FR2578519A1,1986-09-12,Nettoiement Ste Normande,Device for opening containers comprising two mutually articulated shells
EP3733559A1,FR2625734A1,1989-07-13,Semat,System for collecting and handling refuse
EP3733559A1,DE4336146C1,1995-04-27,Falter Rita,"Disposal facility, especially for sorted household waste"
EP3734464A1,US20070188997A1,2007-08-16,"Sun Microsystems, Inc.",Interconnect design for reducing radiated emissions
EP3734464A1,US20090207538A1,2009-08-20,Akros Silicon Inc.,Electrostatic discharge protection circuit
EP3734464A1,US20140185249A1,2014-07-03,Sercomm Corporation,Wireless module
EP3734464A1,US20160021735A1,2016-01-21,"Via Technologies, Inc.","Through-hole layout structure, circuit board, and electronic assembly"
EP3734464A1,WO2018227324A1,2018-12-20,Qualcomm Incorporated,Flexible printed circuits for usb 3.0 interconnects in mobile devices
EP3734464A1,US10236938B2,2019-03-19,"Keyssa, Inc.",Contactless replacement for cabled standards-based interfaces
EP3734464A1,TW201944664A,2019-11-16,岱煒科技股份有限公司,USB A female connector can breakthrough problems of interference caused by resonance generated from radio frequency
EP3734837A1,EP1193857A2,2002-04-03,Nec Corporation,DC error correction for direct conversion receiver
EP3734837A1,US6441686B1,2002-08-27,"Analog Devices, Inc.",Offset correction method and apparatus
EP3734837A1,JP2007150434A,2007-06-14,Sharp Corp,Analog amplifier and transmitter-receiver employing the same
EP3734837A1,US6321073B1,2001-11-20,"Motorola, Inc.",Radiotelephone receiver and method with improved dynamic range and DC offset correction
EP3734837A1,US6331803B1,2001-12-18,Marvell International Ltd,"Constant bandwidth, variable gain amplifier, and method"
EP3734837A1,US6741131B2,2004-05-25,Telefonaktiebolaget Lm Ericsson (Publ),DC-compensation loop for variable gain amplifier
EP3734837A1,US7302246B2,2007-11-27,Intel Corporation,Programmable gain amplifier with self-adjusting offset correction
EP3734837A1,TWI310265B,2009-05-21,Ind Tech Res Inst,Gain amplifier with dc offset cancellation circuit
EP3734837A1,US6819176B1,2004-11-16,"Remec, Inc.","High power, wide bandwidth operational amplifier"
EP3734837A1,US7155185B2,2006-12-26,"Theta Microelectronics, Inc.",Apparatus and methods for eliminating DC offset in a wireless communication device
EP3734837A1,US7398173B2,2008-07-08,"Ami Semiconductor, Inc.",Providing nonlinear temperature compensation for sensing means by use of Padé approximant function emulators
EP3734837A1,GB2446844B,2011-05-25,Wolfson Microelectronics Plc,Callibration circuit and asociated method
EP3734837A1,US7695085B2,2010-04-13,Finisar Corporation,Variable gain amplifier having variable gain DC offset loop
EP3734837A1,DE102012020271A1,2014-04-17,Wolfgang Klippel,Arrangement and method for controlling converters
EP3734837A1,US9660675B2,2017-05-23,Analog Devices Global,Digital predistortion and uptilt and cable communication
EP3735883A1,US5784942A,1998-07-28,Jones; Birdsall L.,Spiral potato slicing apparatus and method
EP3735883A1,DE202015000837U1,2015-05-05,Tsung-Chih Chang,Multifunctional fruit and vegetable shaping tool
EP3735883A1,CN106983398A,2017-07-28,新玛德制造厂有限公司,Multi-functional continuous helical plane volume device
EP3735883A1,US20180015623A1,2018-01-18,"Veggie Noodle Co., Llc",Spiral cutting apparatus
EP3735883A1,DE202017107181U1,2019-02-28,Richard Koplar,cutter
EP3736599A1,US20160320481A1,2016-11-03,"Maxlinear, Inc.",Multistatic Radar Via an Array of Multifunctional Automotive Transceivers
EP3736599A1,WO2016179421A1,2016-11-10,Texas Instruments Incorporated,Dynamic programming of chirps in fmcw radar system
EP3736599A1,US10200196B1,2019-02-05,Blockchain Asics Llc,Cryptographic ASIC with autonomous onboard permanent storage
EP3736599A1,US6269446B1,2001-07-31,Canon Kabushiki Kaisha,Authenticating images from digital cameras
EP3736599A1,US8006094B2,2011-08-23,"Ricoh Co., Ltd.",Trustworthy timestamps and certifiable clocks using logs linked by cryptographic hashes
EP3736599A1,US20110038594A1,2011-02-17,Symons Gary M,Handheld recorder incorporating true raw audio or video certification
EP3736599A1,CN103378966A,2013-10-30,Nxp股份有限公司,Secret key programming on safety dynamic piece
EP3736599A1,WO2016207899A1,2016-12-29,Capester Ltd,System and method for secured capturing and authenticating of video clips
EP3736599A1,KR101628720B1,2016-06-09,주식회사 포드림,Copied image evidence management system for verifying authenticity and integrity
EP3736599A1,EP3165944A1,2017-05-10,Nxp B.V.,Embedded communication authentication
EP3736599A1,KR20210032316A,2021-03-24,파퉁 인베스트먼츠 엘티디.,Capture and display of authenticated data
EP3736664A1,US20020029352A1,2002-03-07,Shekhar Y. Borkar,Software control of transistor body bias in controlling chip parameters
EP3736664A1,US20160094217A1,2016-03-31,Stmicroelectronics International N.V.,Driver circuit including driver transistors with controlled body biasing
EP3736664A1,US20170098474A1,2017-04-06,"Silicon Storage Technology, Inc.",Fully Depleted Silicon On Insulator Flash Memory Design
EP3736664A1,US5486788A,1996-01-23,"Sgs-Thomson Microelectronics, Inc.",Chopper stabilized operational transconductance amplifier
EP3736664A1,US7649402B1,2010-01-19,Tien-Min Chen,Feedback-controlled body-bias voltage source
EP3736664A1,US7397231B2,2008-07-08,"Power Integrations, Inc.",Method and apparatus for adjusting a reference
EP3736664A1,US9264045B2,2016-02-16,Stmicroelectronics International N.V.,Buffer circuit with reduced static leakage through controlled body biasing in FDSOI technology
EP3736664A1,US9837439B1,2017-12-05,Globalfoundries Inc.,Compensation of temperature effects in semiconductor device structures
EP3736788A1,JP2003252188A,2003-09-10,Honda Motor Co Ltd,Driving safety device for vehicle
EP3736788A1,JP2006123587A,2006-05-18,Honda Motor Co Ltd,Vehicular running safety device equipped with controller for constant speed running
EP3736788A1,JP2006137259A,2006-06-01,Honda Motor Co Ltd,Vehicle controller
EP3736788A1,US8606512B1,2013-12-10,Allstate Insurance Company,Route risk mitigation
EP3736788A1,US8805707B2,2014-08-12,Hartford Fire Insurance Company,Systems and methods for providing a safety score associated with a user location
EP3736788A1,WO2016025103A1,2016-02-18,Tdg Company,Road safety warning system
EP3736788A1,US9373257B2,2016-06-21,"Lytx, Inc.",Proactive driver warning
EP3736788A1,US9870649B1,2018-01-16,State Farm Mutual Automobile Insurance Company,"Shared vehicle usage, monitoring and feedback"
EP3736788A1,US9587952B1,2017-03-07,Allstate Insurance Company,Altering autonomous or semi-autonomous vehicle operation based on route traversal values
EP3736788A1,US10701202B2,2020-06-30,Lenovo Enterprise Solutions (Singapore) Pte. Ltd.,Control of notifications on a mobile communication device based on driving conditions
EP3736788A1,US20170241791A1,2017-08-24,Allstate Insurance Company,Risk Maps
EP3736788A1,US9983013B1,2018-05-29,Allstate Insurance Company,Automated vehicle control and guidance based on real-time blind corner navigational analysis
EP3736788A1,US10417904B2,2019-09-17,Allstate Insurance Company,Electrical data processing system for determining a navigation route based on the location of a vehicle and generating a recommendation for a vehicle maneuver
EP3736788A1,US10710603B2,2020-07-14,Here Global B.V.,Segment activity planning based on route characteristics
EP3736788A1,US10031523B2,2018-07-24,"Nio Usa, Inc.",Method and system for behavioral sharing in autonomous vehicles
EP3736788A1,US10395526B1,2019-08-27,Allstate Insurance Company,Road segment rating based on roadway communication
EP3736788A1,US20200242922A1,2020-07-30,D.R Roads A.I Ltd.,Traffic monitoring and management systems and methods
EP3736788A1,WO2018225069A1,2018-12-13,Nexar Ltd.,Digitizing and mapping the public space using collaborative networks of mobile agents and cloud nodes
EP3736788A1,US10311728B2,2019-06-04,Here Global B.V.,Method and apparatus for providing a confidence-based road event message
EP3736788A1,US10657804B2,2020-05-19,Here Global B.V.,Updating maps and road status
EP3736788A1,WO2019048034A1,2019-03-14,Swiss Reinsurance Company Ltd.,"Electronic logging and track identification system for mobile telematics devices, and corresponding method thereof"
EP3736788A1,US10515321B2,2019-12-24,Baidu Usa Llc,Cost based path planning for autonomous driving vehicles
EP3736788A1,US20190101924A1,2019-04-04,"Uber Technologies, Inc.",Anomaly Detection Systems and Methods for Autonomous Vehicles
EP3736788A1,WO2019075341A1,2019-04-18,Netradyne Inc.,Detection of driving actions that mitigate risk
EP3736788A1,US10540892B1,2020-01-21,State Farm Mutual Automobile Insurance Company,Technology for real-time detection and mitigation of remote vehicle anomalous behavior
EP3736788A1,US11195410B2,2021-12-07,"Continental Automotive Systems, Inc.",System and method for generating a traffic heat map
EP3736788A1,US10955851B2,2021-03-23,"Zoox, Inc.",Detecting blocking objects
EP3736788A1,CN111902694A,2020-11-06,御眼视觉技术有限公司,System and method for determining navigation parameters
EP3736788A1,US10867510B2,2020-12-15,Toyota Jidosha Kabushiki Kaisha,Real-time traffic monitoring with connected cars
EP3736788A1,US11004334B2,2021-05-11,Here Global B.V.,"Method, apparatus, and system for automatic verification of road closure reports"
EP3736788A1,US20200135022A1,2020-04-30,Here Global B.V.,Slowdown events
EP3736788A1,US20200238999A1,2020-07-30,Aptiv Technologies Limited,Detecting Road Anomalies
EP3736788A1,US11106922B2,2021-08-31,"Toyota Research Institute, Inc.",System and method for collecting data from lanes-of-interest
EP3736788A1,US20200324761A1,2020-10-15,Phantom Auto Inc.,Automatic imposition of vehicle speed restrictions depending on road situation analysis
EP3736788A1,US11100794B2,2021-08-24,Here Global B.V.,Autonomous driving and slowdown patterns
EP3736788A1,US11158188B2,2021-10-26,International Business Machines Corporation,Autonomous vehicle safety system
EP3736788A1,JP6990675B2,2022-01-12,本田技研工業株式会社,"Vehicle control devices, vehicle control methods, and programs"
EP3736795A1,US20080120883A1,2008-05-29,Concord Camera Corp.,Modular Photo Storage Assembly and System
EP3736795A1,US20150228211A1,2015-08-13,Novomatic Ag,Device for presenting information carriers
EP3736795A1,EP2843648B1,2016-11-02,Momentum GmbH,Moisture protection for a poster and method for producing a moisture protection for a poster
EP3736795A1,US20180099523A1,2018-04-12,"Insignia Marketing, Inc.",Communication systems and kits
EP3736811A1,WO1997013226A1,1997-04-10,Motorola Limited,"Enhanced security semiconductor device, semiconductor circuit arrangement, and method of production thereof"
EP3736811A1,CN103227167B,2015-07-22,北京昆腾微电子有限公司,Chip and test mode protection circuit and method of chip
EP3736811A1,US20190121556A1,2019-04-25,"Silicon Storage Technology, Inc.",Anti-hacking mechanisms for flash memory device
EP3736960A1,US5777866A,1998-07-07,Lucent Technologies Inc.,Power factor control for switched mode rectifiers with improved representing of currents in EMI capacitive elements
EP3736960A1,US5818707A,1998-10-06,"Samsung Electronic, Co., Ltd.",Simplified active power factor correction controller IC
EP3736960A1,US10158282B1,2018-12-18,"Fuji Electric Co., Ltd.",Switching power supply device
EP3736960A1,US3657622A,1972-04-18,Reuland Electric Co Industry,Control for adjusting and regulating the speed of an electric motor
EP3736960A1,US5966382A,1999-10-12,3Com Corporation,Network communications using sine waves
EP3736960A1,JP3365356B2,2003-01-08,株式会社村田製作所,DC-DC converter
EP3736960A1,WO2003003554A1,2003-01-09,Koninklijke Philips Electronics N.V.,Current mode controlled switched mode power supply
EP3736960A1,US6879136B1,2005-04-12,"Analog Devices, Inc.",Inductor current emulation circuit for switching power supply
EP3736960A1,US7359224B2,2008-04-15,International Rectifier Corporation,Digital implementation of power factor correction
EP3736960A1,JP2008543252A,2008-11-27,エヌエックスピー  ビー  ヴィ,Current protection method for power switch and apparatus for implementing the method
EP3736960A1,US7262658B2,2007-08-28,Texas Instruments Incorporated,Class-D amplifier system
EP3736960A1,US7906941B2,2011-03-15,"Flextronics International Usa, Inc.",System and method for estimating input power for a power processing circuit
EP3736960A1,US7936152B2,2011-05-03,"Fuji Electric Systems Co., Ltd.",Switching power source
EP3736960A1,EP2538533B1,2016-08-10,Nxp B.V.,Switched mode power supply
EP3736960A1,CN102638169B,2014-11-05,矽力杰半导体技术(杭州)有限公司,Control circuit and control method of flyback convertor and alternating current-direct current power converting circuit applying control circuit of flyback convertor
EP3736960A1,US9042127B2,2015-05-26,Infineon Technologies Austria Ag,LED power supply
EP3736960A1,CN103916004B,2017-03-08,成都芯源系统有限公司,A kind of circuit of power factor correction and its control circuit and control method
EP3736960A1,US10122217B2,2018-11-06,Apple Inc.,In-band signaling within wireless power transfer systems
EP3736960A1,US10498257B2,2019-12-03,Astec International Limited,Switching power converters controlled with control signals having variable on-times
EP3736960A1,US10680522B2,2020-06-09,"Rohm Co., Ltd.",Switching regulator and control device therefor
EP3736960A1,US10541618B2,2020-01-21,Infineon Technologies Austria Ag,Method and apparatus for measuring at least one of output current and output power for isolated power converters
EP3736988A1,US7173980B2,2007-02-06,"Ditrans Ip, Inc.",Complex-IF digital receiver
EP3736988A1,US6836228B1,2004-12-28,"Xicor, Inc.",Analog-to-digital converter with switched integrator
EP3736988A1,JP2005295494A,2005-10-20,Matsushita Electric Ind Co Ltd,Dc offset canceling circuit
EP3736988A1,US7636056B2,2009-12-22,Panasonic Corporation,Delta sigma modulator operating with different power source voltages
EP3736988A1,GB2452524A,2009-03-11,Cambridge Silicon Radio Ltd,A jitter insensitive sigma-delta modulator
EP3736988A1,US8319674B2,2012-11-27,Dialog Semiconductor Gmbh,Compensation of loop-delay quantizer in continuous-time and hybrid sigma-delta analog-to-digital modulators
EP3736988A1,EP2802077B1,2015-07-08,Nxp B.V.,A sigma-delta modulator
EP3736988A1,CN104954018B,2018-03-27,澜起科技（上海）有限公司,∑ Δ analog-digital converter
EP3736988A1,US9166617B1,2015-10-20,"Freescale Semiconductor, Inc.","Communication unit, digital band-pass sigma-delta modulator and method therefor"
EP3736988A1,US9722626B2,2017-08-01,General Electric Company,Method and system using computational sigma-delta modulators
EP3736988A1,KR20170009540A,2017-01-25,삼성전자주식회사,Delta sigma modulator for shaping noise and audio codec having the same
EP3736988A1,KR101742131B1,2017-05-31,성균관대학교산학협력단,Delta-sigma modulator
EP3736988A1,EP3340475B1,2021-04-28,Nxp B.V.,Metastability compensation
EP3736988A1,EP3413468A1,2018-12-12,Nxp B.V.,"A sigma delta modulator, integrated circuit and method therefor"
EP3739130A1,US3206048A,1965-09-14,Unicovske Strojirny Narodni Po,Shovel excavator
EP3739130A1,JPS58222225A,1983-12-23,Hakko Co Ltd,Vacuum discharger of soil and sand
EP3739130A1,US5425188A,1995-06-20,Vmb Vesta Maschinenbau Gmbh Co. Kg,Suction excavator
EP3739130A1,DE29923449U1,2000-09-21,Muehlstaedter Alexander,Suction dredger
EP3739130A1,US20100095559A1,2010-04-22,Buckner Lynn A,Mobile vacuum excavation attachment for vehicle
EP3739461A1,US20030098714A1,2003-05-29,Clark Sean X.,Active voltage level bus switch (or pass gate) translator
EP3739461A1,US20090289693A1,2009-11-26,Intersil Americas Inc.,Bi-directional buffer and method for bi-directional buffering that reduce glitches due to feedback
EP3739461A1,US10181852B1,2019-01-15,Nxp B.V.,Voltage translator with output slew rate control
EP3739461A1,US5896043A,1999-04-20,"Fuji Electric Co., Ltd.",Level shift circuit
EP3739461A1,US6822480B1,2004-11-23,"Micrel, Incorporated",Bi-directional bus level translator
EP3739461A1,US7696786B2,2010-04-13,On Semiconductor,Precision differential level shifter
EP3739461A1,US7355447B2,2008-04-08,Bae Systems Information And Electronic Systems Integration Inc.,Level shifter circuit
EP3739461A1,US7928766B2,2011-04-19,Texas Instruments Incorporated,Semi-buffered auto-direction-sensing voltage translator
EP3739461A1,US7948810B1,2011-05-24,Marvell International Ltd.,Positive and negative voltage level shifter circuit
EP3739461A1,US8643425B2,2014-02-04,"Freescale Semiconductor, Inc.",Level shifter circuit
EP3739461A1,US9647645B1,2017-05-09,"Xcelsem, Llc",Low voltage to high voltage level translator that is independent of the high supply voltage
EP3739512A1,WO2010068186A1,2010-06-17,Tele Atlas B.V.,Method of generating a geodetic reference database product
EP3739512A1,WO2018104563A2,2018-06-14,Tomtom Global Content B.V.,Method and system for video-based positioning and mapping
EP3741350A2,US5688254A,1997-11-18,"Icu Medical, Inc.",Medical connector
EP3741350A2,JP4558290B2,2010-10-06,川澄化学工業株式会社,Injection device and medical device
EP3741350A2,US8449528B2,2013-05-28,Kimberly-Clark Worldwide Inc.,Enteral feeding extension set connector
EP3741350A2,US9381338B2,2016-07-05,"Avent, Inc.",Medical connector with a reversibly deformable lobe
EP3741350A2,US9364652B2,2016-06-14,"Avent, Inc.",Medical connector with lift tabs
EP3742409A1,US20030183685A1,2003-10-02,Code & Track Inc.,"Coding, tracking and reporting negotiable items and related non-negotiable documents"
EP3742409A1,KR20070023748A,2007-02-28,실버브룩 리서치 피티와이 리미티드,Method and apparatus for security document tracking
EP3742409A1,WO2013176173A1,2013-11-28,グローリー株式会社,"Banknote management device, banknote processing system, and banknote processing method"
EP3742420A1,US8064925B1,2011-11-22,Sprint Spectrum L.P.,Method and system for determining vehicle traffic characteristics from wireless network registrations
EP3742420A1,US20120115475A1,2012-05-10,Motoharu Miyake,"System and method for population tracking, counting, and movement estimation using mobile operational data and/or geographic information in mobile network"
EP3742420A1,US20150134850A1,2015-05-14,Here Global B.V.,Method and apparatus for probe-based routing
EP3742420A1,JP2003122877A,2003-04-25,Oki Electric Ind Co Ltd,Computing system for population in area
EP3742420A1,WO2006073338A1,2006-07-13,Telefonaktiebolaget Lm Ericsson (Publ),Ptp/ptm transmission decisions
EP3742420A1,WO2009148383A1,2009-12-10,Telefonaktiebolaget L M Ericsson (Publ),Methods and apparatuses relating to multimedia broadcast multicast services
EP3742420A1,US20110173235A1,2011-07-14,Aman James A,"Session automated recording together with rules based indexing, analysis and expression of content"
EP3742420A1,JP5490908B2,2014-05-14,株式会社Ｎｔｔドコモ,Population calculation system and population calculation method
EP3742420A1,US20130165168A1,2013-06-27,Sprint Communications Company L.P.,Population characteristics derived from control signals on wireless communication networks
EP3742420A1,US10356154B2,2019-07-16,Google Llc,Systems and methods for allocating communication resources via information technology infrastructure
EP3742447A1,WO1997013226A1,1997-04-10,Motorola Limited,"Enhanced security semiconductor device, semiconductor circuit arrangement, and method of production thereof"
EP3742447A1,US5981971A,1999-11-09,Kabushiki Kaisha Toshiba,"Semiconductor ROM wafer test structure, and IC card"
EP3742447A1,CN103227167B,2015-07-22,北京昆腾微电子有限公司,Chip and test mode protection circuit and method of chip
EP3742447A1,US20190121556A1,2019-04-25,"Silicon Storage Technology, Inc.",Anti-hacking mechanisms for flash memory device
EP3744770A1,US6177521B1,2001-01-23,Shell Oil Company,Hydrogenation of polymers
EP3744770A1,JP2006175825A,2006-07-06,Mitsubishi Chemicals Corp,Composite molded body
EP3744770A1,US20090152754A1,2009-06-18,"Sumitomo Chemical Company, Limited","Thermoplastic elastomer composition for foam injection molding, foam body, and process for producing foam body"
EP3744770A1,US8008398B2,2011-08-30,Kraton Polymers U.S. Llc,Foamable polymeric compositions and articles containing foamed compositions
EP3744770A1,JP2015098542A,2015-05-28,三菱化学株式会社,Thermoplastic elastomer composition
EP3745606B1,US7548576B2,2009-06-16,"Lawrence Livermore National Security, Llc",Self organization of wireless sensor networks using ultra-wideband radios
